gene	sample	condition	age	cpm
ENSOCUG00000017251	rabK14	control	kitten	7.10983591772091
ENSOCUG00000017251	rabK1	RHDV-1_12	kitten	30.1733202329786
ENSOCUG00000017251	rabK2	control	kitten	95.2629249196541
ENSOCUG00000017251	rabK375	RHDV-2_24	kitten	2077.45156201718
ENSOCUG00000017251	rabK376	RHDV-2_24	kitten	548.231246198539
ENSOCUG00000017251	rabK377	RHDV-2_24	kitten	588.230184345076
ENSOCUG00000017251	rabK378	RHDV-2_24	kitten	957.205126348177
ENSOCUG00000017251	rabK379	RHDV-2_12	kitten	15.6054234834868
ENSOCUG00000017251	rabK380	RHDV-2_12	kitten	31.8651112239844
ENSOCUG00000017251	rabK381	RHDV-2_12	kitten	12.4167727440906
ENSOCUG00000017251	rabK3	control	kitten	29.3756098115913
ENSOCUG00000017251	rabK4	RHDV-1_24	kitten	418.032395212562
ENSOCUG00000017251	rabK5	RHDV-1_12	kitten	24.1135152050175
ENSOCUG00000017251	rabK6	RHDV-1_24	kitten	67.9626341038095
ENSOCUG00000017251	rabK7	RHDV-1_12	kitten	16.5103378218202
ENSOCUG00000017251	rabK8	RHDV-1_24	kitten	115.574724686358
ENSOCUG00000017251	rabK9	control	kitten	19.57873000733
ENSOCUG00000017424	rabA130	control	adult	3.09861124360011
ENSOCUG00000017424	rabA440	control	adult	4.49863486589744
ENSOCUG00000017424	rabA443	RHDV-1_24	adult	31.6966786279986
ENSOCUG00000017424	rabA444	RHDV-1_12	adult	5.52728496817074
ENSOCUG00000017424	rabA445	control	adult	0.903650381380054
ENSOCUG00000017424	rabA446	control	adult	6.36650125198533
ENSOCUG00000017424	rabA447	control	adult	2.4829045830442
ENSOCUG00000017424	rabA448	RHDV-1_24	adult	30.23146765799
ENSOCUG00000017424	rabA449	RHDV-1_24	adult	9.36353063406672
ENSOCUG00000017424	rabA450	RHDV-1_24	adult	6.96280369612138
ENSOCUG00000017424	rabA451	RHDV-1_12	adult	4.10291911380204
ENSOCUG00000017424	rabA452	RHDV-1_12	adult	5.29401225882059
ENSOCUG00000017424	rabK10	RHDV-1_24	kitten	4.58837966144205
ENSOCUG00000017424	rabK11	control	kitten	4.30156019952317
ENSOCUG00000017424	rabK12	control	kitten	9.14813278423085
ENSOCUG00000017424	rabK13	RHDV-1_12	kitten	3.12410865619848
ENSOCUG00000017424	rabK14	control	kitten	5.38041637016718
ENSOCUG00000017424	rabK1	RHDV-1_12	kitten	4.50218838483468
ENSOCUG00000017424	rabK2	control	kitten	5.66894507930671
ENSOCUG00000017424	rabK375	RHDV-2_24	kitten	211.451976966623
ENSOCUG00000017424	rabK376	RHDV-2_24	kitten	70.3380407295301
ENSOCUG00000017424	rabK377	RHDV-2_24	kitten	47.2788332060397
ENSOCUG00000017424	rabK378	RHDV-2_24	kitten	82.7996616448962
ENSOCUG00000017424	rabK379	RHDV-2_12	kitten	3.65752112894221
ENSOCUG00000017424	rabK380	RHDV-2_12	kitten	9.45788322043364
ENSOCUG00000017424	rabK381	RHDV-2_12	kitten	2.60231764097706
ENSOCUG00000017424	rabK3	control	kitten	5.18128087167638
ENSOCUG00000017424	rabK4	RHDV-1_24	kitten	5.37606482123602
ENSOCUG00000017424	rabK5	RHDV-1_12	kitten	8.55329096450521
ENSOCUG00000017424	rabK6	RHDV-1_24	kitten	5.7164832423765
ENSOCUG00000017424	rabK7	RHDV-1_12	kitten	4.62289459010965
ENSOCUG00000017424	rabK8	RHDV-1_24	kitten	7.09669362109218
ENSOCUG00000017424	rabK9	control	kitten	6.54097526204251
ENSOCUG00000017438	rabA130	control	adult	0
ENSOCUG00000017438	rabA440	control	adult	0.277693510240583
ENSOCUG00000017438	rabA443	RHDV-1_24	adult	0.567137390958226
ENSOCUG00000017438	rabA444	RHDV-1_12	adult	0.11760180783342
ENSOCUG00000017438	rabA445	control	adult	0.0502027989655585
ENSOCUG00000017438	rabA446	control	adult	0.0643080934543973
ENSOCUG00000017438	rabA447	control	adult	0
ENSOCUG00000017438	rabA448	RHDV-1_24	adult	1.64046723725527
ENSOCUG00000017438	rabA449	RHDV-1_24	adult	0.638422543231822
ENSOCUG00000017438	rabA450	RHDV-1_24	adult	0.160989680835176
ENSOCUG00000017438	rabA451	RHDV-1_12	adult	0.0532846638156109
ENSOCUG00000017438	rabA452	RHDV-1_12	adult	0.234248330036309
ENSOCUG00000017438	rabK10	RHDV-1_24	kitten	0.269904685967179
ENSOCUG00000017438	rabK11	control	kitten	0.262290256068486
ENSOCUG00000017438	rabK12	control	kitten	0.299938779810847
ENSOCUG00000017438	rabK13	RHDV-1_12	kitten	0.12251406494896
ENSOCUG00000017438	rabK14	control	kitten	0.0960788637529853
ENSOCUG00000017438	rabK1	RHDV-1_12	kitten	0.259741637586616
ENSOCUG00000017438	rabK2	control	kitten	0.246475873013335
ENSOCUG00000017438	rabK375	RHDV-2_24	kitten	6.99400144321797
ENSOCUG00000017438	rabK376	RHDV-2_24	kitten	2.98472070349487
ENSOCUG00000017438	rabK377	RHDV-2_24	kitten	2.87099672749703
ENSOCUG00000017438	rabK378	RHDV-2_24	kitten	5.19006625470924
ENSOCUG00000017438	rabK379	RHDV-2_12	kitten	0.292601690315377
ENSOCUG00000017438	rabK380	RHDV-2_12	kitten	0.265174295900009
ENSOCUG00000017438	rabK381	RHDV-2_12	kitten	0.223055797798034
ENSOCUG00000017438	rabK3	control	kitten	0.180218465101787
ENSOCUG00000017438	rabK4	RHDV-1_24	kitten	0.260132168769485
ENSOCUG00000017438	rabK5	RHDV-1_12	kitten	0.144971033296698
ENSOCUG00000017438	rabK6	RHDV-1_24	kitten	0.146576493394269
ENSOCUG00000017438	rabK7	RHDV-1_12	kitten	0.288930911881853
ENSOCUG00000017438	rabK8	RHDV-1_24	kitten	0.705261477872515
ENSOCUG00000017438	rabK9	control	kitten	0.176783115190338
ENSOCUG00000017492	rabA130	control	adult	0.339573834915081
ENSOCUG00000017492	rabA440	control	adult	1.11077404096233
ENSOCUG00000017492	rabA443	RHDV-1_24	adult	0.693167922282276
ENSOCUG00000017492	rabA444	RHDV-1_12	adult	1.80322772011244
ENSOCUG00000017492	rabA445	control	adult	0.200811195862234
ENSOCUG00000017492	rabA446	control	adult	0.450156654180781
ENSOCUG00000017492	rabA447	control	adult	1.02554754517043
ENSOCUG00000017492	rabA448	RHDV-1_24	adult	6.95245638646281
ENSOCUG00000017492	rabA449	RHDV-1_24	adult	4.04334277380154
ENSOCUG00000017492	rabA450	RHDV-1_24	adult	2.93806167524197
ENSOCUG00000017492	rabA451	RHDV-1_12	adult	1.54525525065272
ENSOCUG00000017492	rabA452	RHDV-1_12	adult	0.9838429861525
ENSOCUG00000017492	rabK10	RHDV-1_24	kitten	25.640945166882
ENSOCUG00000017492	rabK11	control	kitten	40.025493076051
ENSOCUG00000017492	rabK12	control	kitten	27.9692912173615
ENSOCUG00000017492	rabK13	RHDV-1_12	kitten	13.5990612093345
ENSOCUG00000017492	rabK14	control	kitten	11.2412270590993
ENSOCUG00000017492	rabK1	RHDV-1_12	kitten	3.72296347207483
ENSOCUG00000017492	rabK2	control	kitten	8.31856071420007
ENSOCUG00000017492	rabK375	RHDV-2_24	kitten	3.90498413913004
ENSOCUG00000017492	rabK376	RHDV-2_24	kitten	2.30893488383566
ENSOCUG00000017492	rabK377	RHDV-2_24	kitten	4.9547846748739
ENSOCUG00000017492	rabK378	RHDV-2_24	kitten	3.0174803806449
ENSOCUG00000017492	rabK379	RHDV-2_12	kitten	3.51122028378452
ENSOCUG00000017492	rabK380	RHDV-2_12	kitten	4.15439730243347
ENSOCUG00000017492	rabK381	RHDV-2_12	kitten	1.11527898899017
ENSOCUG00000017492	rabK3	control	kitten	8.60543170861033
ENSOCUG00000017492	rabK4	RHDV-1_24	kitten	7.50047753285347
ENSOCUG00000017492	rabK5	RHDV-1_12	kitten	7.00693327600709
ENSOCUG00000017492	rabK6	RHDV-1_24	kitten	3.02924753014823
ENSOCUG00000017492	rabK7	RHDV-1_12	kitten	4.70544627921876
ENSOCUG00000017492	rabK8	RHDV-1_24	kitten	2.02762674888348
ENSOCUG00000017492	rabK9	control	kitten	14.0984534364295
ENSOCUG00000017546	rabA130	control	adult	14.3469945251622
ENSOCUG00000017546	rabA440	control	adult	9.77481156046851
ENSOCUG00000017546	rabA443	RHDV-1_24	adult	14.3674805709417
ENSOCUG00000017546	rabA444	RHDV-1_12	adult	18.6594868429027
ENSOCUG00000017546	rabA445	control	adult	9.18711221069721
ENSOCUG00000017546	rabA446	control	adult	8.74590070979803
ENSOCUG00000017546	rabA447	control	adult	7.82654705524803
ENSOCUG00000017546	rabA448	RHDV-1_24	adult	35.4653393197092
ENSOCUG00000017546	rabA449	RHDV-1_24	adult	22.6640002847297
ENSOCUG00000017546	rabA450	RHDV-1_24	adult	13.6036280305724
ENSOCUG00000017546	rabA451	RHDV-1_12	adult	10.550363435491
ENSOCUG00000017546	rabA452	RHDV-1_12	adult	16.819030096607
ENSOCUG00000017546	rabK10	RHDV-1_24	kitten	8.85287369972349
ENSOCUG00000017546	rabK11	control	kitten	6.76708860656694
ENSOCUG00000017546	rabK12	control	kitten	5.54886742650068
ENSOCUG00000017546	rabK13	RHDV-1_12	kitten	4.9005625979584
ENSOCUG00000017546	rabK14	control	kitten	7.49415137273285
ENSOCUG00000017546	rabK1	RHDV-1_12	kitten	5.58444520811225
ENSOCUG00000017546	rabK2	control	kitten	6.77808650786672
ENSOCUG00000017546	rabK375	RHDV-2_24	kitten	34.5620237985688
ENSOCUG00000017546	rabK376	RHDV-2_24	kitten	16.106228701878
ENSOCUG00000017546	rabK377	RHDV-2_24	kitten	14.7717412269605
ENSOCUG00000017546	rabK378	RHDV-2_24	kitten	25.5278840202559
ENSOCUG00000017546	rabK379	RHDV-2_12	kitten	4.24272450957296
ENSOCUG00000017546	rabK380	RHDV-2_12	kitten	16.8827635056339
ENSOCUG00000017546	rabK381	RHDV-2_12	kitten	7.13778552953709
ENSOCUG00000017546	rabK3	control	kitten	9.91201558059828
ENSOCUG00000017546	rabK4	RHDV-1_24	kitten	10.8388403653952
ENSOCUG00000017546	rabK5	RHDV-1_12	kitten	7.87675947578728
ENSOCUG00000017546	rabK6	RHDV-1_24	kitten	8.55029544799904
ENSOCUG00000017546	rabK7	RHDV-1_12	kitten	8.5853756673465
ENSOCUG00000017546	rabK8	RHDV-1_24	kitten	12.7387854440723
ENSOCUG00000017546	rabK9	control	kitten	6.14321325286425
ENSOCUG00000017726	rabA130	control	adult	2.03744300949048
ENSOCUG00000017726	rabA440	control	adult	3.27678342083887
ENSOCUG00000017726	rabA443	RHDV-1_24	adult	4.53709912766581
ENSOCUG00000017726	rabA444	RHDV-1_12	adult	3.5280542350026
ENSOCUG00000017726	rabA445	control	adult	2.76115394310572
ENSOCUG00000017726	rabA446	control	adult	2.18647517744951
ENSOCUG00000017726	rabA447	control	adult	2.10507127692878
ENSOCUG00000017726	rabA448	RHDV-1_24	adult	7.30398508016037
ENSOCUG00000017726	rabA449	RHDV-1_24	adult	7.18225361135799
ENSOCUG00000017726	rabA450	RHDV-1_24	adult	2.37459779231885
ENSOCUG00000017726	rabA451	RHDV-1_12	adult	2.02481722499321
ENSOCUG00000017726	rabA452	RHDV-1_12	adult	2.52988196439214
ENSOCUG00000017726	rabK10	RHDV-1_24	kitten	2.75302779686523
ENSOCUG00000017726	rabK11	control	kitten	1.67865763883831
ENSOCUG00000017726	rabK12	control	kitten	1.19975511924339
ENSOCUG00000017726	rabK13	RHDV-1_12	kitten	2.32776723403024
ENSOCUG00000017726	rabK14	control	kitten	2.30589273007165
ENSOCUG00000017726	rabK1	RHDV-1_12	kitten	2.07793310069293
ENSOCUG00000017726	rabK2	control	kitten	1.97180698410668
ENSOCUG00000017726	rabK375	RHDV-2_24	kitten	4.13811752057063
ENSOCUG00000017726	rabK376	RHDV-2_24	kitten	7.82785241105259
ENSOCUG00000017726	rabK377	RHDV-2_24	kitten	9.58542455793362
ENSOCUG00000017726	rabK378	RHDV-2_24	kitten	9.17314035716051
ENSOCUG00000017726	rabK379	RHDV-2_12	kitten	2.38958047090891
ENSOCUG00000017726	rabK380	RHDV-2_12	kitten	4.68474589423348
ENSOCUG00000017726	rabK381	RHDV-2_12	kitten	4.68417175375871
ENSOCUG00000017726	rabK3	control	kitten	3.51426006948485
ENSOCUG00000017726	rabK4	RHDV-1_24	kitten	4.55231295346598
ENSOCUG00000017726	rabK5	RHDV-1_12	kitten	2.80277331040284
ENSOCUG00000017726	rabK6	RHDV-1_24	kitten	2.49180038770258
ENSOCUG00000017726	rabK7	RHDV-1_12	kitten	2.10506807228207
ENSOCUG00000017726	rabK8	RHDV-1_24	kitten	3.57038623172961
ENSOCUG00000017726	rabK9	control	kitten	2.12139738228406
ENSOCUG00000017763	rabA130	control	adult	46.9885294063743
ENSOCUG00000017763	rabA440	control	adult	27.7138123220101
ENSOCUG00000017763	rabA443	RHDV-1_24	adult	134.096485328789
ENSOCUG00000017763	rabA444	RHDV-1_12	adult	31.63488630719
ENSOCUG00000017763	rabA445	control	adult	38.555749605549
ENSOCUG00000017763	rabA446	control	adult	25.5303131013957
ENSOCUG00000017763	rabA447	control	adult	47.714948943719
ENSOCUG00000017763	rabA448	RHDV-1_24	adult	234.157168746318
ENSOCUG00000017763	rabA449	RHDV-1_24	adult	203.603589412348
ENSOCUG00000017763	rabA450	RHDV-1_24	adult	40.7706366715084
ENSOCUG00000017763	rabA451	RHDV-1_12	adult	28.5605798051674
ENSOCUG00000017763	rabA452	RHDV-1_12	adult	27.0791069521974
ENSOCUG00000017763	rabK10	RHDV-1_24	kitten	34.7637235525727
ENSOCUG00000017763	rabK11	control	kitten	28.9568442699609
ENSOCUG00000017763	rabK12	control	kitten	23.6951636050569
ENSOCUG00000017763	rabK13	RHDV-1_12	kitten	28.4845201006332
ENSOCUG00000017763	rabK14	control	kitten	24.6922679845172
ENSOCUG00000017763	rabK1	RHDV-1_12	kitten	39.8703413695456
ENSOCUG00000017763	rabK2	control	kitten	42.7635639678137
ENSOCUG00000017763	rabK375	RHDV-2_24	kitten	199.270757786352
ENSOCUG00000017763	rabK376	RHDV-2_24	kitten	146.476576411135
ENSOCUG00000017763	rabK377	RHDV-2_24	kitten	134.89053979353
ENSOCUG00000017763	rabK378	RHDV-2_24	kitten	196.015525526693
ENSOCUG00000017763	rabK379	RHDV-2_12	kitten	77.1005453981018
ENSOCUG00000017763	rabK380	RHDV-2_12	kitten	47.0684375222515
ENSOCUG00000017763	rabK381	RHDV-2_12	kitten	30.409940433132
ENSOCUG00000017763	rabK3	control	kitten	31.3580129277109
ENSOCUG00000017763	rabK4	RHDV-1_24	kitten	137.349785110288
ENSOCUG00000017763	rabK5	RHDV-1_12	kitten	36.7743187795958
ENSOCUG00000017763	rabK6	RHDV-1_24	kitten	51.3994903502571
ENSOCUG00000017763	rabK7	RHDV-1_12	kitten	45.1144980981237
ENSOCUG00000017763	rabK8	RHDV-1_24	kitten	102.262914291515
ENSOCUG00000017763	rabK9	control	kitten	28.0201237576686
ENSOCUG00000017835	rabA130	control	adult	6.15477575783584
ENSOCUG00000017835	rabA440	control	adult	2.33262548602089
ENSOCUG00000017835	rabA443	RHDV-1_24	adult	1.44935111022658
ENSOCUG00000017835	rabA444	RHDV-1_12	adult	11.2505729493972
ENSOCUG00000017835	rabA445	control	adult	9.03650381380054
ENSOCUG00000017835	rabA446	control	adult	2.57232373817589
ENSOCUG00000017835	rabA447	control	adult	7.39473756254469
ENSOCUG00000017835	rabA448	RHDV-1_24	adult	1.56234974976692
ENSOCUG00000017835	rabA449	RHDV-1_24	adult	2.9793052017485
ENSOCUG00000017835	rabA450	RHDV-1_24	adult	1.00618550521985
ENSOCUG00000017835	rabA451	RHDV-1_12	adult	7.24671427892308
ENSOCUG00000017835	rabA452	RHDV-1_12	adult	6.23100557896583
ENSOCUG00000017835	rabK10	RHDV-1_24	kitten	4.80430341021579
ENSOCUG00000017835	rabK11	control	kitten	2.57044450947116
ENSOCUG00000017835	rabK12	control	kitten	4.27412761230458
ENSOCUG00000017835	rabK13	RHDV-1_12	kitten	4.04296414331568
ENSOCUG00000017835	rabK14	control	kitten	5.9088501208086
ENSOCUG00000017835	rabK1	RHDV-1_12	kitten	2.51083583000396
ENSOCUG00000017835	rabK2	control	kitten	2.89609150790669
ENSOCUG00000017835	rabK375	RHDV-2_24	kitten	3.49700072160899
ENSOCUG00000017835	rabK376	RHDV-2_24	kitten	2.19630391389245
ENSOCUG00000017835	rabK377	RHDV-2_24	kitten	4.16757589475375
ENSOCUG00000017835	rabK378	RHDV-2_24	kitten	4.16412292528997
ENSOCUG00000017835	rabK379	RHDV-2_12	kitten	3.90135587087169
ENSOCUG00000017835	rabK380	RHDV-2_12	kitten	12.4631919073004
ENSOCUG00000017835	rabK381	RHDV-2_12	kitten	3.04842923657313
ENSOCUG00000017835	rabK3	control	kitten	7.43401168544871
ENSOCUG00000017835	rabK4	RHDV-1_24	kitten	4.24882542323492
ENSOCUG00000017835	rabK5	RHDV-1_12	kitten	3.91421789901086
ENSOCUG00000017835	rabK6	RHDV-1_24	kitten	3.76212999711958
ENSOCUG00000017835	rabK7	RHDV-1_12	kitten	4.1688603000096
ENSOCUG00000017835	rabK8	RHDV-1_24	kitten	5.95064371954934
ENSOCUG00000017835	rabK9	control	kitten	2.47496361266473
ENSOCUG00000017892	rabA130	control	adult	20.9262375766419
ENSOCUG00000017892	rabA440	control	adult	11.1632791116714
ENSOCUG00000017892	rabA443	RHDV-1_24	adult	30.121296986448
ENSOCUG00000017892	rabA444	RHDV-1_12	adult	23.0499543353503
ENSOCUG00000017892	rabA445	control	adult	14.9102312927709
ENSOCUG00000017892	rabA446	control	adult	11.7683811021547
ENSOCUG00000017892	rabA447	control	adult	18.4058796264799
ENSOCUG00000017892	rabA448	RHDV-1_24	adult	78.7814861319972
ENSOCUG00000017892	rabA449	RHDV-1_24	adult	60.3309303354072
ENSOCUG00000017892	rabA450	RHDV-1_24	adult	16.0587206633088
ENSOCUG00000017892	rabA451	RHDV-1_12	adult	14.2270052387681
ENSOCUG00000017892	rabA452	RHDV-1_12	adult	14.8044944582948
ENSOCUG00000017892	rabK10	RHDV-1_24	kitten	15.4385480373227
ENSOCUG00000017892	rabK11	control	kitten	8.86541065511483
ENSOCUG00000017892	rabK12	control	kitten	9.44807156404169
ENSOCUG00000017892	rabK13	RHDV-1_12	kitten	9.43358300106991
ENSOCUG00000017892	rabK14	control	kitten	13.4510409254179
ENSOCUG00000017892	rabK1	RHDV-1_12	kitten	14.1559192484706
ENSOCUG00000017892	rabK2	control	kitten	12.4470315871734
ENSOCUG00000017892	rabK375	RHDV-2_24	kitten	61.6637793910385
ENSOCUG00000017892	rabK376	RHDV-2_24	kitten	19.0346339204013
ENSOCUG00000017892	rabK377	RHDV-2_24	kitten	55.5213721978861
ENSOCUG00000017892	rabK378	RHDV-2_24	kitten	61.4359005499303
ENSOCUG00000017892	rabK379	RHDV-2_12	kitten	21.5549911865661
ENSOCUG00000017892	rabK380	RHDV-2_12	kitten	23.7772951990341
ENSOCUG00000017892	rabK381	RHDV-2_12	kitten	5.35333914715281
ENSOCUG00000017892	rabK3	control	kitten	15.9943887777836
ENSOCUG00000017892	rabK4	RHDV-1_24	kitten	25.7964400696406
ENSOCUG00000017892	rabK5	RHDV-1_12	kitten	14.593750685201
ENSOCUG00000017892	rabK6	RHDV-1_24	kitten	10.9443781734388
ENSOCUG00000017892	rabK7	RHDV-1_12	kitten	13.3733736356744
ENSOCUG00000017892	rabK8	RHDV-1_24	kitten	39.2301697066586
ENSOCUG00000017892	rabK9	control	kitten	8.04363174116039
ENSOCUG00000019353	rabA130	control	adult	1.23095515156717
ENSOCUG00000019353	rabA440	control	adult	0.944157934817981
ENSOCUG00000019353	rabA443	RHDV-1_24	adult	4.22202279935568
ENSOCUG00000019353	rabA444	RHDV-1_12	adult	1.05841627050078
ENSOCUG00000019353	rabA445	control	adult	1.70689516482899
ENSOCUG00000019353	rabA446	control	adult	0.385848560726384
ENSOCUG00000019353	rabA447	control	adult	1.29542847811002
ENSOCUG00000019353	rabA448	RHDV-1_24	adult	6.79622141148612
ENSOCUG00000019353	rabA449	RHDV-1_24	adult	4.62856343843071
ENSOCUG00000019353	rabA450	RHDV-1_24	adult	1.3281648668902
ENSOCUG00000019353	rabA451	RHDV-1_12	adult	1.06569327631222
ENSOCUG00000019353	rabA452	RHDV-1_12	adult	0.74959465611619
ENSOCUG00000019353	rabK10	RHDV-1_24	kitten	0.809714057901538
ENSOCUG00000019353	rabK11	control	kitten	0.36720635849588
ENSOCUG00000019353	rabK12	control	kitten	0.299938779810847
ENSOCUG00000019353	rabK13	RHDV-1_12	kitten	0.42879922732136
ENSOCUG00000019353	rabK14	control	kitten	0.912749205653361
ENSOCUG00000019353	rabK1	RHDV-1_12	kitten	0.562773548104336
ENSOCUG00000019353	rabK2	control	kitten	0.616189682533339
ENSOCUG00000019353	rabK375	RHDV-2_24	kitten	1.0491002164827
ENSOCUG00000019353	rabK376	RHDV-2_24	kitten	1.18262518440363
ENSOCUG00000019353	rabK377	RHDV-2_24	kitten	0.83351517895075
ENSOCUG00000019353	rabK378	RHDV-2_24	kitten	4.40552135574156
ENSOCUG00000019353	rabK379	RHDV-2_12	kitten	0.195067793543585
ENSOCUG00000019353	rabK380	RHDV-2_12	kitten	1.10489289958337
ENSOCUG00000019353	rabK381	RHDV-2_12	kitten	0.96657512379148
ENSOCUG00000019353	rabK3	control	kitten	0.540655395305361
ENSOCUG00000019353	rabK4	RHDV-1_24	kitten	1.82092518138639
ENSOCUG00000019353	rabK5	RHDV-1_12	kitten	0.338265744358963
ENSOCUG00000019353	rabK6	RHDV-1_24	kitten	0.586305973577077
ENSOCUG00000019353	rabK7	RHDV-1_12	kitten	0.784241046536459
ENSOCUG00000019353	rabK8	RHDV-1_24	kitten	2.11578443361754
ENSOCUG00000019353	rabK9	control	kitten	0.397762009178261
ENSOCUG00000019415	rabA130	control	adult	0.679147669830162
ENSOCUG00000019415	rabA440	control	adult	0.555387020481165
ENSOCUG00000019415	rabA443	RHDV-1_24	adult	2.89870222045316
ENSOCUG00000019415	rabA444	RHDV-1_12	adult	0.744811449611661
ENSOCUG00000019415	rabA445	control	adult	1.50608396896676
ENSOCUG00000019415	rabA446	control	adult	0
ENSOCUG00000019415	rabA447	control	adult	0.43180949270334
ENSOCUG00000019415	rabA448	RHDV-1_24	adult	5.11669543048668
ENSOCUG00000019415	rabA449	RHDV-1_24	adult	4.36255404541745
ENSOCUG00000019415	rabA450	RHDV-1_24	adult	1.00618550521985
ENSOCUG00000019415	rabA451	RHDV-1_12	adult	0.639415965787331
ENSOCUG00000019415	rabA452	RHDV-1_12	adult	1.31179064820333
ENSOCUG00000019415	rabK10	RHDV-1_24	kitten	0.377866560354051
ENSOCUG00000019415	rabK11	control	kitten	0.314748307282183
ENSOCUG00000019415	rabK12	control	kitten	0.0749846949527119
ENSOCUG00000019415	rabK13	RHDV-1_12	kitten	0.18377109742344
ENSOCUG00000019415	rabK14	control	kitten	0.912749205653361
ENSOCUG00000019415	rabK1	RHDV-1_12	kitten	0.389612456379925
ENSOCUG00000019415	rabK2	control	kitten	0.677808650786672
ENSOCUG00000019415	rabK375	RHDV-2_24	kitten	1.80678370616464
ENSOCUG00000019415	rabK376	RHDV-2_24	kitten	1.97104197400605
ENSOCUG00000019415	rabK377	RHDV-2_24	kitten	0.787208780120152
ENSOCUG00000019415	rabK378	RHDV-2_24	kitten	2.29328508929013
ENSOCUG00000019415	rabK379	RHDV-2_12	kitten	0.438902535473065
ENSOCUG00000019415	rabK380	RHDV-2_12	kitten	0.883914319666695
ENSOCUG00000019415	rabK381	RHDV-2_12	kitten	1.3383347867882
ENSOCUG00000019415	rabK3	control	kitten	0.495600779029914
ENSOCUG00000019415	rabK4	RHDV-1_24	kitten	2.08105735015588
ENSOCUG00000019415	rabK5	RHDV-1_12	kitten	0.386589422124529
ENSOCUG00000019415	rabK6	RHDV-1_24	kitten	0.488588311314231
ENSOCUG00000019415	rabK7	RHDV-1_12	kitten	0.660413512872808
ENSOCUG00000019415	rabK8	RHDV-1_24	kitten	1.19012874390987
ENSOCUG00000019415	rabK9	control	kitten	0.0883915575951691
ENSOCUG00000020931	rabA130	control	adult	2.16478319758364
ENSOCUG00000020931	rabA440	control	adult	2.94355120855018
ENSOCUG00000020931	rabA443	RHDV-1_24	adult	94.3338526960516
ENSOCUG00000020931	rabA444	RHDV-1_12	adult	2.07763193839042
ENSOCUG00000020931	rabA445	control	adult	2.51013994827793
ENSOCUG00000020931	rabA446	control	adult	2.50801564472149
ENSOCUG00000020931	rabA447	control	adult	7.34076137595678
ENSOCUG00000020931	rabA448	RHDV-1_24	adult	162.640608950737
ENSOCUG00000020931	rabA449	RHDV-1_24	adult	76.8235127022292
ENSOCUG00000020931	rabA450	RHDV-1_24	adult	14.3280815943307
ENSOCUG00000020931	rabA451	RHDV-1_12	adult	5.11532772629864
ENSOCUG00000020931	rabA452	RHDV-1_12	adult	2.71728062842119
ENSOCUG00000020931	rabK10	RHDV-1_24	kitten	4.37245591266831
ENSOCUG00000020931	rabK11	control	kitten	1.8884898436931
ENSOCUG00000020931	rabK12	control	kitten	1.57467859400695
ENSOCUG00000020931	rabK13	RHDV-1_12	kitten	1.96022503918336
ENSOCUG00000020931	rabK14	control	kitten	1.48922238817127
ENSOCUG00000020931	rabK1	RHDV-1_12	kitten	4.7186397494902
ENSOCUG00000020931	rabK2	control	kitten	6.22351579358672
ENSOCUG00000020931	rabK375	RHDV-2_24	kitten	116.79982410174
ENSOCUG00000020931	rabK376	RHDV-2_24	kitten	77.8280002307531
ENSOCUG00000020931	rabK377	RHDV-2_24	kitten	70.9877094073055
ENSOCUG00000020931	rabK378	RHDV-2_24	kitten	106.999854297668
ENSOCUG00000020931	rabK379	RHDV-2_12	kitten	5.26683042567678
ENSOCUG00000020931	rabK380	RHDV-2_12	kitten	4.46376731431681
ENSOCUG00000020931	rabK381	RHDV-2_12	kitten	1.11527898899017
ENSOCUG00000020931	rabK3	control	kitten	4.64062547637102
ENSOCUG00000020931	rabK4	RHDV-1_24	kitten	39.2799574841922
ENSOCUG00000020931	rabK5	RHDV-1_12	kitten	2.8510969881684
ENSOCUG00000020931	rabK6	RHDV-1_24	kitten	14.6087905082955
ENSOCUG00000020931	rabK7	RHDV-1_12	kitten	2.72420574060033
ENSOCUG00000020931	rabK8	RHDV-1_24	kitten	27.4611187946611
ENSOCUG00000020931	rabK9	control	kitten	3.7124454189971
ENSOCUG00000021037	rabA130	control	adult	2.2921233856768
ENSOCUG00000021037	rabA440	control	adult	2.27708678397278
ENSOCUG00000021037	rabA443	RHDV-1_24	adult	62.4481282710669
ENSOCUG00000021037	rabA444	RHDV-1_12	adult	1.21521868094534
ENSOCUG00000021037	rabA445	control	adult	1.35547557207008
ENSOCUG00000021037	rabA446	control	adult	1.54339424290553
ENSOCUG00000021037	rabA447	control	adult	5.28966628561591
ENSOCUG00000021037	rabA448	RHDV-1_24	adult	232.633877740295
ENSOCUG00000021037	rabA449	RHDV-1_24	adult	131.993860813179
ENSOCUG00000021037	rabA450	RHDV-1_24	adult	10.1423498926161
ENSOCUG00000021037	rabA451	RHDV-1_12	adult	2.02481722499321
ENSOCUG00000021037	rabA452	RHDV-1_12	adult	1.49918931223238
ENSOCUG00000021037	rabK10	RHDV-1_24	kitten	3.67070372915364
ENSOCUG00000021037	rabK11	control	kitten	1.36390933155613
ENSOCUG00000021037	rabK12	control	kitten	1.79963267886508
ENSOCUG00000021037	rabK13	RHDV-1_12	kitten	0.796341422168239
ENSOCUG00000021037	rabK14	control	kitten	1.39314352441829
